source,external_category_id,parent_external_category_id,raw_name,raw_full_path,normalized_full_path,depth,target,is_leaf,activity_status,source_url,endpoint_kind,collected_at,source_evidence,raw_response_hash
"uniqlo","58496","58058","조거 팬츠","스포츠 유틸리티 웨어 > 팬츠 > 조거 팬츠","스포츠 유틸리티 웨어 > 팬츠 > 조거 팬츠","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""jogger-pants"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58498","58058","기어 팬츠","스포츠 유틸리티 웨어 > 팬츠 > 기어 팬츠","스포츠 유틸리티 웨어 > 팬츠 > 기어 팬츠","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""geared"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58495","58058","스웨트 팬츠","스포츠 유틸리티 웨어 > 팬츠 > 스웨트 팬츠","스포츠 유틸리티 웨어 > 팬츠 > 스웨트 팬츠","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""sweat-pants"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","105481","58056","포켓터블","스포츠 유틸리티 웨어 > 아우터 > 포켓터블","스포츠 유틸리티 웨어 > 아우터 > 포켓터블","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""pocketable-parkas"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58488","58056","블럭테크","스포츠 유틸리티 웨어 > 아우터 > 블럭테크","스포츠 유틸리티 웨어 > 아우터 > 블럭테크","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""blocktech"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58486","58056","파카","스포츠 유틸리티 웨어 > 아우터 > 파카","스포츠 유틸리티 웨어 > 아우터 > 파카","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""parka"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","112645","58056","윈드블럭","스포츠 유틸리티 웨어 > 아우터 > 윈드블럭","스포츠 유틸리티 웨어 > 아우터 > 윈드블럭","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""windproof"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58485","58056","재킷 & 블루종","스포츠 유틸리티 웨어 > 아우터 > 재킷 & 블루종","스포츠 유틸리티 웨어 > 아우터 > 재킷 & 블루종","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""jackets-and-blouson"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","98385","58056","그 외","스포츠 유틸리티 웨어 > 아우터 > 그 외","스포츠 유틸리티 웨어 > 아우터 > 그 외","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58499","58059","에어리즘","스포츠 유틸리티 웨어 > 이너웨어 > 에어리즘","스포츠 유틸리티 웨어 > 이너웨어 > 에어리즘","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""airism"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58500","58059","양말","스포츠 유틸리티 웨어 > 이너웨어 > 양말","스포츠 유틸리티 웨어 > 이너웨어 > 양말","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""socks"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","74062","58059","그 외","스포츠 유틸리티 웨어 > 이너웨어 > 그 외","스포츠 유틸리티 웨어 > 이너웨어 > 그 외","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58503","58060","선글라스","스포츠 유틸리티 웨어 > 액세서리 > 선글라스","스포츠 유틸리티 웨어 > 액세서리 > 선글라스","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""glasses"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58501","58060","모자","스포츠 유틸리티 웨어 > 액세서리 > 모자","스포츠 유틸리티 웨어 > 액세서리 > 모자","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""caps"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58502","58060","가방","스포츠 유틸리티 웨어 > 액세서리 > 가방","스포츠 유틸리티 웨어 > 액세서리 > 가방","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""bags"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58504","58060","벨트","스포츠 유틸리티 웨어 > 액세서리 > 벨트","스포츠 유틸리티 웨어 > 액세서리 > 벨트","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""belts"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","73370","58060","암커버","스포츠 유틸리티 웨어 > 액세서리 > 암커버","스포츠 유틸리티 웨어 > 액세서리 > 암커버","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""arm-covers"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","62986","58060","Others 그 외","스포츠 유틸리티 웨어 > 액세서리 > Others 그 외","스포츠 유틸리티 웨어 > 액세서리 > Others 그 외","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","98387","58060","장갑","스포츠 유틸리티 웨어 > 액세서리 > 장갑","스포츠 유틸리티 웨어 > 액세서리 > 장갑","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""gloves"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","62985","58060","스카프 & 넥워머","스포츠 유틸리티 웨어 > 액세서리 > 스카프 & 넥워머","스포츠 유틸리티 웨어 > 액세서리 > 스카프 & 넥워머","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""scarves-and-neck-warmers"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","114805","114794","포켓터블","UV Protection > 파카 > 포켓터블","UV Protection > 파카 > 포켓터블","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""pocketable-parkas"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","114806","114794","DRY-EX","UV Protection > 파카 > DRY-EX","UV Protection > 파카 > DRY-EX","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""dry-ex"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","115521","114794","그 외","UV Protection > 파카 > 그 외","UV Protection > 파카 > 그 외","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","115579","114796","선글라스","UV Protection > 액세서리 > 선글라스","UV Protection > 액세서리 > 선글라스","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""fashion-glasses"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","114808","114796","모자","UV Protection > 액세서리 > 모자","UV Protection > 액세서리 > 모자","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""caps"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","114922","114796","우산 & 암커버","UV Protection > 액세서리 > 우산 & 암커버","UV Protection > 액세서리 > 우산 & 암커버","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""umbrella"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","116876","116873","셔츠","리넨 > 셔츠 > 셔츠","리넨 > 셔츠 > 셔츠","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""shirts"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","120302","116873","반팔셔츠","리넨 > 셔츠 > 반팔셔츠","리넨 > 셔츠 > 반팔셔츠","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""short-sleeve"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","116877","116874","롱팬츠","리넨 > 팬츠 > 롱팬츠","리넨 > 팬츠 > 롱팬츠","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""easy-pants"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","116878","116874","쇼트팬츠","리넨 > 팬츠 > 쇼트팬츠","리넨 > 팬츠 > 쇼트팬츠","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""short-pants"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","116875","116872","재킷","리넨 > 재킷 > 재킷","리넨 > 재킷 > 재킷","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""jacket"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","122739","107551","Pre Launch","Special Collaborations > UNIQLO : C > Pre Launch","Special Collaborations > UNIQLO : C > Pre Launch","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""pre-launch"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107609","107551","Outerwear","Special Collaborations > UNIQLO : C > Outerwear","Special Collaborations > UNIQLO : C > Outerwear","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""outerwear"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107611","107551","Knitwear","Special Collaborations > UNIQLO : C > Knitwear","Special Collaborations > UNIQLO : C > Knitwear","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""sweaters"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","122740","107551","Knitwear","Special Collaborations > UNIQLO : C > Knitwear","Special Collaborations > UNIQLO : C > Knitwear","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""knitwear"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107610","107551","Shirts","Special Collaborations > UNIQLO : C > Shirts","Special Collaborations > UNIQLO : C > Shirts","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""shirts"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107612","107551","Sweats","Special Collaborations > UNIQLO : C > Sweats","Special Collaborations > UNIQLO : C > Sweats","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""sweatshirts"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107613","107551","Bottoms","Special Collaborations > UNIQLO : C > Bottoms","Special Collaborations > UNIQLO : C > Bottoms","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""bottoms"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107614","107551","Accessories","Special Collaborations > UNIQLO : C > Accessories","Special Collaborations > UNIQLO : C > Accessories","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""accessory"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107615","107551","Shoes","Special Collaborations > UNIQLO : C > Shoes","Special Collaborations > UNIQLO : C > Shoes","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""shoes"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107616","107551","Bags","Special Collaborations > UNIQLO : C > Bags","Special Collaborations > UNIQLO : C > Bags","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""bags"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","135498","107551","Sunglasses","Special Collaborations > UNIQLO : C > Sunglasses","Special Collaborations > UNIQLO : C > Sunglasses","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""sunglasses"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","135495","107551","Coats","Special Collaborations > UNIQLO : C > Coats","Special Collaborations > UNIQLO : C > Coats","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""coats"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","135494","107551","Jackets","Special Collaborations > UNIQLO : C > Jackets","Special Collaborations > UNIQLO : C > Jackets","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""jackets"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","135496","107551","Wide Fit","Special Collaborations > UNIQLO : C > Wide Fit","Special Collaborations > UNIQLO : C > Wide Fit","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""wide-fit"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","122708","107551","Heattech","Special Collaborations > UNIQLO : C > Heattech","Special Collaborations > UNIQLO : C > Heattech","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""heattech"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","140173","107551","Premium Linen","Special Collaborations > UNIQLO : C > Premium Linen","Special Collaborations > UNIQLO : C > Premium Linen","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""premium-linen"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","135497","107551","Linen","Special Collaborations > UNIQLO : C > Linen","Special Collaborations > UNIQLO : C > Linen","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""linen"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","146116","107551","Cardigan","Special Collaborations > UNIQLO : C > Cardigan","Special Collaborations > UNIQLO : C > Cardigan","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""cardigan"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","146117","107551","Turtle neck","Special Collaborations > UNIQLO : C > Turtle neck","Special Collaborations > UNIQLO : C > Turtle neck","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""turtle-neck"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","137989","107551","Genderless","Special Collaborations > UNIQLO : C > Genderless","Special Collaborations > UNIQLO : C > Genderless","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""genderless"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107619","107551","Others","Special Collaborations > UNIQLO : C > Others","Special Collaborations > UNIQLO : C > Others","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107617","107551","Spring And Summer","Special Collaborations > UNIQLO : C > Spring And Summer","Special Collaborations > UNIQLO : C > Spring And Summer","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""spring-and-summer"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107618","107551","Fall And Winter","Special Collaborations > UNIQLO : C > Fall And Winter","Special Collaborations > UNIQLO : C > Fall And Winter","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""fall-and-winter"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145320","145183","Shirts and Polo shirt","Special Collaborations > UNIQLO F.RISSO > Shirts and Polo shirt","Special Collaborations > UNIQLO F.RISSO > Shirts and Polo shirt","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""shirts-and-polo-shirt"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145321","145183","T-Shirts","Special Collaborations > UNIQLO F.RISSO > T-Shirts","Special Collaborations > UNIQLO F.RISSO > T-Shirts","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""t-shirt"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145322","145183","Bottoms","Special Collaborations > UNIQLO F.RISSO > Bottoms","Special Collaborations > UNIQLO F.RISSO > Bottoms","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""bottoms"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145323","145183","Accessories","Special Collaborations > UNIQLO F.RISSO > Accessories","Special Collaborations > UNIQLO F.RISSO > Accessories","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""accessories"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145324","145183","Socks","Special Collaborations > UNIQLO F.RISSO > Socks","Special Collaborations > UNIQLO F.RISSO > Socks","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""socks"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145325","145183","Broad","Special Collaborations > UNIQLO F.RISSO > Broad","Special Collaborations > UNIQLO F.RISSO > Broad","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""broad"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145326","145183","Oxford","Special Collaborations > UNIQLO F.RISSO > Oxford","Special Collaborations > UNIQLO F.RISSO > Oxford","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""oxford"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145327","145183","Wide","Special Collaborations > UNIQLO F.RISSO > Wide","Special Collaborations > UNIQLO F.RISSO > Wide","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""wide"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","145328","145183","Others","Special Collaborations > UNIQLO F.RISSO > Others","Special Collaborations > UNIQLO F.RISSO > Others","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","107603","107550","Outerwear","Special Collaborations > Uniqlo U > Outerwear","Special Collaborations > Uniqlo U > Outerwear","3","MEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""outerwear"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
