source,product_key,observed_id,color_code,category_path,category_url,queue_audience,actual_audience,accepted_for_audience_quota,evidence_url,evidence_type
uniqlo,E455942,E455942-000,000,에어리즘 > 팬츠 > 조거,https://www.uniqlo.com/kr/ko/women/sport-utility-wear/pants,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E455942-000/00,live_public_response
uniqlo,E470374,E470374-000,000,이너웨어 > 레깅스 & 타이즈 > HEATTECH,https://www.uniqlo.com/kr/ko/kids/innerwear/heattech,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E470374-000/00,live_public_response
uniqlo,E470374,E470374-000,000,이너웨어 > 레깅스 & 타이즈 > HEATTECH,https://www.uniqlo.com/kr/ko/kids/innerwear/leggings-and-tights,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E470374-000/00,live_public_response
uniqlo,E469617,E469617-000,000,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E469617-000/00,live_public_response
uniqlo,E469617,E469617-000,000,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/newborn/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E469617-000/00,live_public_response
uniqlo,E469617,E469617-000,000,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/toddler,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E469617-000/00,live_public_response
uniqlo,E469617,E469617-000,000,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,https://www.uniqlo.com/kr/ko/baby/toddler/pants-and-leggings,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E469617-000/00,live_public_response
uniqlo,E448039,E448039-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448039-000/00,live_public_response
uniqlo,E448039,E448039-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448039-000/00,live_public_response
uniqlo,E448039,E448039-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448039-000/00,live_public_response
uniqlo,E448039,E448039-000,000,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),https://www.uniqlo.com/kr/ko/men/outerwear/uniqlo-custom-order,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448039-000/00,live_public_response
uniqlo,E455957,E455957-000,000,셔츠 > 캐주얼셔츠 > 리넨,https://www.uniqlo.com/kr/ko/men/linen,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E455957-000/00,live_public_response
uniqlo,E455957,E455957-000,000,셔츠 > 캐주얼셔츠 > 리넨,https://www.uniqlo.com/kr/ko/men/shirts-and-polo-shirts,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E455957-000/00,live_public_response
uniqlo,E455957,E455957-000,000,셔츠 > 캐주얼셔츠 > 리넨,https://www.uniqlo.com/kr/ko/men/shirts-and-polo-shirts/casual-shirts,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E455957-000/00,live_public_response
uniqlo,E455957,E455957-000,000,셔츠 > 캐주얼셔츠 > 리넨,https://www.uniqlo.com/kr/ko/women/shirts-and-blouses/shirts-and-blouses,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E455957-000/00,live_public_response
